1428,DEVOLUCINO FACTURA,48.55,2020-6-17,2023-07-00241
1428,DEVOLUCINO FACTURA,48.55,2020-7-2,2023-07-00242
111396,DEVOLUCION FACTURA,47.74,2023-4-6,2023-07-00243
111496,DEVOLUCION FACTURA,46.94,2023-6-9,2023-07-00244
111494,DEVOLUCION FACTURA,46.94,2023-6-6,2023-07-00245
611,Devolucion de factura,45.16,2021-8-4,2023-07-00246
418,Devolucion de factura,45,2022-8-8,2023-07-00247
418,DEVOLUCINO FACTURA,45,2021-7-5,2023-07-00248
277,DEVOLUCINO FACTURA,45,2021-8-6,2023-07-00249
149,Devolucion de factura,45,2021-8-4,2023-07-00250
111421,DEVOLUCION FACTURA,44.48,2023-4-12,2023-07-00251
1833,DEVOLUCINO FACTURA,41.3,2021-3-3,2023-07-00252
111431,DEVOLUCION FACTURA,41.29,2023-6-6,2023-07-00253
111168,DEVOLUCION FACTURA,41.29,2022-4-7,2023-07-00254
111257,DEVOLUCION FACTURA,41,2023-2-6,2023-07-00255
10101,DEVOLUCINO FACTURA,41,2020-11-6,2023-07-00256
10101,DEVOLUCINO FACTURA,41,2021-1-8,2023-07-00257
1302,DEVOLUCINO FACTURA,41,2021-7-5,2023-07-00258
950,DEVOLUCINO FACTURA,41,2021-8-6,2023-07-00259
906,Devolucion de factura,41,2021-8-4,2023-07-00260
792,DEVOLUCINO FACTURA,41,2020-4-3,2023-07-00261
687,DEVOLUCION FACTURA,41,2022-3-15,2023-07-00262
687,DEVOLUCION FACTURA,41,2022-9-5,2023-07-00263
687,DEVOLUCION FACTURA,41,2022-10-11,2023-07-00264
687,Devolucion de factura,41,2022-5-6,2023-07-00265
687,DEVOLUCINO FACTURA,41,2021-1-6,2023-07-00266
585,DEVOLUCION FACTURA,41,2020-3-4,2023-07-00267
585,DEVOLUCION FACTURA,41,2022-4-5,2023-07-00268
455,DEVOLUCINO FACTURA,41,2020-11-4,2023-07-00269
267,DEVOLUCINO FACTURA,41,2020-8-5,2023-07-00270
111463,DEVOLUCION FACTURA,40,2023-5-8,2023-07-00271
111463,DEVOLUCION FACTURA,40,2023-6-6,2023-07-00272
1028,DEVOLUCION FACTURA,40,2021-12-3,2023-07-00273
784,DEVOLUCINO FACTURA,40,2020-11-4,2023-07-00274
784,DEVOLUCINO FACTURA,40,2021-2-5,2023-07-00275
784,DEVOLUCINO FACTURA,40,2021-2-19,2023-07-00276
784,DEVOLUCINO FACTURA,40,2021-3-3,2023-07-00277
784,DEVOLUCINO FACTURA,40,2021-8-10,2023-07-00278
765,Devolucion de factura,40,2021-8-4,2023-07-00279
